,nickname,text,score,like,dislike,time,watch_movie
3664,happ****,이런 영화는 꼭 봐야합니다. 강력추천!,10,0,0,2011-03-16 20:00:00,0
3665,dang****,최고,10,0,0,2011-03-16 17:38:00,0
3666,spoo****,따듯한 영화가 많이 나오길... 정말 감동적이에요 !!!!!,10,0,0,2011-03-16 17:13:00,0
3667,vnm9****,정말최고입니다 강풀만화로도보고했는데 정말...ㅎㅎ,10,0,0,2011-03-16 16:53:00,0
3668,naes****,'후루룩 후루룩' 콧물 제대로 드실 수 있는 영화입니다.,10,0,0,2011-03-16 15:51:00,0
3669,amel****,추천하고 싶은 영화 ^^ 10점이 아깝지 않네요,10,0,0,2011-03-16 15:41:00,0
3670,grea****,웹툰을봐서..내용을아는바람에 더 먼저 눈물이 흑..  /  부모님생각많이하게됩니다 최고!!,10,0,0,2011-03-16 15:11:00,0
3671,whqk****,영화를보고나서 할아버지할머니한테 안부전화를 드렸습니다. 감독적인 영화~~,10,0,0,2011-03-16 15:08:00,0
3672,jeen****,가만히 있어도 눈물이 주르륵~ 여운이 남는 영화에요. 최고의 배우에 최고의 영화!,10,0,0,2011-03-16 14:45:00,0
3673,pray****,"재미와 감동과 여운, 생각까지 주는 영화... 최근 본 영화중 최고..",10,0,0,2011-03-16 14:33:00,0
3674,ddtb****,소소한 재미와 뜨거운 눈물이 필요하시다면 꼭 보세요. 강추합니다,10,0,0,2011-03-16 14:24:00,0
3675,bobj****,별 다섯개만으로는 점수드리기에 모자랍니다;ㅅ;)/,10,0,0,2011-03-16 12:39:00,0
3676,wklw****,나 편지이후로 제대로 울었다,9,0,0,2011-03-16 12:18:00,0
3677,vest****,정말 올해최고의 드라마~꼭 보싶시요 명배우들의연기 놀라울뿐,10,0,0,2011-03-16 12:01:00,0
3678,6173****,엄마랑 정말 펑~펑 울었습니다 재미와 감동 둘다 있는 영화! 생각만해도 눈물이 글썽,10,0,0,2011-03-16 11:57:00,0
3679,whdx****,최고..........말이필요없죠,10,0,0,2011-03-16 11:30:00,0
3680,qasw****,재밋다ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,10,0,0,2011-03-16 11:21:00,0
3681,370p****,"다른 영화들을 보면서 느낀 감동과는 다른, 차원이 다른 감동적인 영화",10,0,0,2011-03-16 11:11:00,0
3682,ha97****,시어머님이 놀러와서 같이 봤어요. 어머님도 좋아하시고 저도 기대이상이었네요^^,10,0,0,2011-03-16 10:36:00,0
3683,ok53****,잼있음 ㅋㅋ,10,0,0,2011-03-16 10:03:00,0
3684,sebi****,완전재밋음,10,0,0,2011-03-16 09:58:00,0
3685,anim****,진짜 대박 감동적인 영화!! 내생에 가장 잘 본 영화예요ㅠㅜ,10,0,0,2011-03-16 08:37:00,0
3686,rlaw****,슬프다,10,0,0,2011-03-16 01:23:00,0
3687,no1a****,몰입해서 봤음. 나이들음의 서글픔과 어쩔 수 없는 현실을 느낌 나도 결국은 늙으면,10,0,0,2011-03-16 00:47:00,0
3688,gkst****,원로배우들의 명연기 너무 좋았음 스토리도 좋으것같고원작은 못봐서  비교는 못하게지만,10,0,0,2011-03-16 00:42:00,0
3689,capt****,너무슬퍼!!,10,0,0,2011-03-16 00:41:00,0
3690,smar****,영화를 보면서 정~~~~말 오랜만에 감동이라는 것을 느꼈어요^^,10,0,0,2011-03-16 00:17:00,0
3691,0635****,한번 보고 결정하시길.. !!!!,10,0,0,2011-03-15 23:29:00,0
3692,sksw****,연기도 너무 잘하시고 내용도 너무 너무 좋다 최고다!!,10,0,0,2011-03-15 23:16:00,0
3693,tobe****,강풀천재!!,10,0,0,2011-03-15 23:14:00,0
3694,sndy****,난 좋았음 순재할아버지 연기 넘 잘하심 ㅋㅋㅋㅋㅋ 손수건 가져가길 잘했어 ㅋㅋ,10,0,0,2011-03-15 23:10:00,0
3695,whdd****,모든것이 다 좋았다~@@,10,0,0,2011-03-15 23:02:00,0
3696,hun0****,좋다!,10,0,0,2011-03-15 22:57:00,0
3697,gimg****,영화보는내내감정의롤러코스터를탄것같았음고령화사회비판하는내용도많은생각을하게함,10,0,0,2011-03-15 22:44:00,0
3698,sung****,고령화로 넘어가는 시점에 한번은 꼽씹어봐야할 문제군요 감동보다는 정말 슬펐습니다,10,0,0,2011-03-15 22:36:00,0
3699,wjsd****,정말 감동...평점이 좋은 이유는 분명있다,10,0,0,2011-03-15 22:11:00,0
3700,gusw****,"정말,이게 왜 9.56밖에 안되지? 이거 10점짜리 영환데..",10,0,0,2011-03-15 21:37:00,0
3701,wonm****,너무 감동 감탄 임당 후회 엄슴당 대박,10,0,0,2011-03-15 21:33:00,0
3702,cher****,다시 또 보러가야겠어요...한번의 감동으로 흘리기엔 너무 아쉬운 영화랍니다..,10,0,0,2011-03-15 20:35:00,0
3703,moon****,우리나라 사람들은 이런 감동적인 이야기에 평점을 높게 주는듯....ㅋ,8,0,0,2011-03-15 20:00:00,0
3704,befo****,웹툰 먼저보고 봤었기때문에 울어도 덜 울줄 알았지만 먼저 울게만들어버린 영화,10,0,0,2011-03-15 19:43:00,0
3705,harr****,너무나 사랑스러운 영화. 그대를 사랑합니다.,10,0,0,2011-03-15 18:22:00,0
3706,tn29****,진짜 폭풍눈물 ....극장에서 울면서 엉엉소리참느라 숨넘어갈뻔했다 ㅜ,10,0,0,2011-03-15 17:46:00,0
3707,9251****,웃기고 슬픈,8,0,0,2011-03-15 16:54:00,0
3708,chlc****,강추 너무 최고임,10,0,0,2011-03-15 16:32:00,0
3709,asia****,인생의 참 의미를 되새기게 하는 감동적인 영화~ 강추~!!,10,0,0,2011-03-15 16:16:00,0
3710,zeph****,스토리도 좋지만 젊은 배우들과는 다른 노장들의 진정한 연기를 볼 수 있었다!,10,0,0,2011-03-15 15:13:00,0
3711,kwon****,내생의 최고의 영화중 하나,10,0,0,2011-03-15 15:00:00,0
3712,miji****,원작의 디테일이 살아있다,10,0,0,2011-03-15 14:54:00,0
3713,wkde****,ㅠㅠ 전 먼저 웹툰을 다 보고 영화를 봤는데도 눈물이 멈추질 않아서 혼났습니다,10,0,0,2011-03-15 14:42:00,0
3714,jgr0****,이런 콤비가 또 다시 있을수 있을까? 결코 생각지도 못했다,8,0,0,2011-03-15 14:36:00,0
3715,muzz****,눈물콧물..머리가 찡할정도로 울었네요..감동그자체였습니다.,10,0,0,2011-03-15 13:53:00,0
3716,hosu****,이 스토리는 만화든 영화든 그냥 최고임,10,0,0,2011-03-15 13:28:00,0
3717,kskw****,"두커플에아름다운사랑그린그대를사랑합니다
최고입니다눈물샘을자극하는ㅠㅠ",10,0,0,2011-03-15 13:22:00,0
3718,roma****,최근들어 본 영화중 최고!!,10,0,0,2011-03-15 12:57:00,0
3719,rman****,연기 ㅎㄷㄷㄷㄷㄷㄷㄷㄷㄷ,10,0,0,2011-03-15 12:35:00,0
3720,kidd****,눈물이없는 남자친구와 둘이보고같이울었어요ㅠ,9,0,0,2011-03-15 12:05:00,0
3721,stop****,현실적이며..아름다운..노년의 사랑이랄까...,9,0,0,2011-03-15 11:45:00,0
3722,desi****,정말 오랜만에 진한감동이 남는 영화........ 최고 !!,10,0,0,2011-03-15 11:21:00,0
3723,ldys****,"분위기에 휩쓸려10점ㅋ훈훈하고,슬프고,안타까워",10,0,0,2011-03-15 10:59:00,0
3724,surp****,원작에 비하면 별루지만... 그래도 볼만했음. 여배우 케스팅이 미스인듯,9,0,0,2011-03-15 09:19:00,0
3725,dbsd****,재미와 감동을주는 최고의영화 정말영화보기잘했단생각드네요^^,10,0,0,2011-03-15 08:47:00,0
3726,sh22****,일본은쓰나미로슬프고내가슴은이영화로슬펐쪄요,10,0,0,2011-03-15 04:27:00,0
3727,koy1****,영화보고 처음 리뷰씁니다. 여운이 좀 많이 남네요,10,0,0,2011-03-15 03:24:00,0
3728,fcya****,정말 최고의 영화다 눈물을 안흘릴수가 없네요,10,0,0,2011-03-15 02:11:00,0
3729,fabu****,강풀이 드디어 해냈다~ 영화도^^,10,0,0,2011-03-15 01:44:00,0
3730,sunh****,노년의사랑... 슬프지만 참 아름답게 그려낸영화!  아직도가슴이찡합니다 ..,10,0,0,2011-03-15 01:44:00,0
3731,blac****,이렇게 훈훈한 영화 오랜만이네요,10,0,0,2011-03-15 01:43:00,0
3732,suje****,ㅜㅜ슬퍼,10,0,0,2011-03-15 01:04:00,0
3733,hwan****,"오늘 봤는데 .. 너무감동. 진짜..노년의사랑은..슬프고 ,젊음이 소중함을 말해주네여",10,0,0,2011-03-15 00:28:00,0
3734,happ****,가슴속에 눈물이 스며드는 영화입니다.. 연기자분들 연기도 최고!,10,0,0,2011-03-15 00:19:00,0
3735,lord****,"웃으며 이 세상을 떠나려면 사랑하며 살아야 한다. 내 자신도,가족도,이웃도..^^",10,0,0,2011-03-14 23:52:00,0
3736,mink****,"너무 웃고, 너무 울다가 머리가 아플 지경... 올해 최고의 한국여화",10,0,0,2011-03-14 23:10:00,0
3737,sjei****,정말짱!! ㅠㅠ,10,0,0,2011-03-14 23:09:00,0
3738,hot2****,눈물콧물 흘리면서 본 영화는 이게 처음 ㅠㅠ,10,0,0,2011-03-14 22:27:00,0
3739,wjdg****,너무너무 좋았던 영화♥,10,0,0,2011-03-14 22:17:00,0
3740,sj40****,와우!!,10,0,0,2011-03-14 22:17:00,0
3741,unic****,오랜만에 본 최고의 영화...감동의 쓰나미~~~~~,10,0,0,2011-03-14 20:45:00,0
3742,tlqw****,최고!!진짜 너무 좋았어요ㅠㅠ,10,0,0,2011-03-14 20:40:00,0
3743,hoho****,정말 최고!! 한가지 흠이라할건 마지막이 좀 늘어진느낌이다.,9,0,0,2011-03-14 20:28:00,0
3744,chlt****,원래 영화보면 잘울지만 너처럼 끅끅대며 운 영화는 니가첨이야 넌 최고야,10,0,0,2011-03-14 20:25:00,0
3745,ksj0****,뭐라말할것도없다 걍십점,10,0,0,2011-03-14 20:09:00,0
3746,glms****,어머니가 너무 잘 보셨다네요. 그러므로 별 다섯개!,10,0,0,2011-03-14 20:05:00,0
3747,ach4****,뭐야...너무좋잖아..,10,0,0,2011-03-14 19:56:00,0
3748,yous****,우리는 당연한 것을 잊고 있는지도 모른다.  사람은 무엇으로 사는지에 대해,10,0,0,2011-03-14 19:39:00,0
3749,dndu****,ㅠㅠ계속 눈물났어요 ㅠㅠ 가슴아프지만 사랑을 느끼게 해준 영화 였습니다.,10,0,0,2011-03-14 19:31:00,0
3750,sksm****,ㅠㅠ감동 울지않으려햇건만 정말재밋어요 ㅋ만화도봣눈데 영화정말 잘만든듯!최고최고,10,0,0,2011-03-14 19:18:00,0
3751,kgiv****,칙칙할 거라는 선입견과는 달리 재미와 감동이 잘 어울어진 작품....,9,0,0,2011-03-14 18:48:00,0
3752,love****,차가운 심장도 따끈하게 녹여줄 영화~♬,10,0,0,2011-03-14 18:45:00,0
3753,elpa****,만석이 이뿐에게 고백했던 부분을 원작에서 감명깊게 봐서 영화에선 아쉽네요,8,0,0,2011-03-14 18:39:00,0
3754,euna****,뭔가 아쉬움ㅜ,8,0,0,2011-03-14 18:37:00,0
3755,mp83****,생에 한번도 영화보면서 눈물흘렸던 없는제가 이영화보면서 울었습니다.,10,0,0,2011-03-14 18:02:00,0
3756,cown****,정말 잘봤습니다. 현실적인 소재라 더욱 맘이 아팠네요..ㅠㅠ 너무 울었어요~,9,0,0,2011-03-14 17:10:00,0
3757,hee7****,오랜만에 엄마와 좋은영화봤어요..행복했답니다..,9,0,0,2011-03-14 17:06:00,0
3758,dgsi****,소리없이 눈물이 주룩~~~ 많이 울었네요!!,10,0,0,2011-03-14 16:52:00,0
3759,gpfk****,최고중 최고~~!! 30평생 날 처음으로 펑펑울린영화,10,0,0,2011-03-14 16:44:00,0
3760,nora****,지금까지 강풀 만화를 원작으로 한 영화들 중 최고다!!,9,0,0,2011-03-14 16:29:00,0
3761,long****,현실적인 이야기라서 더 감동적이었어요~강추~부모님 보여드려도 좋아하실것 같아요,10,0,0,2011-03-14 16:21:00,0
3762,suyo****,진짜최고!!!!!!!!!!!!!!!!! 정말 추천하는 영화입니다,10,0,0,2011-03-14 16:00:00,0
3763,haya****,진짜 엉엉 울었어요ㅠㅠ,10,0,0,2011-03-14 15:54:00,0
3764,char****,정말 많이 울었습니다,10,0,0,2011-03-14 15:20:00,0
3765,ehen****,아 가슴이 아련히 아파온다,10,0,0,2011-03-14 14:39:00,0
3766,inx6****,완전최고~~!!!!부모님이랑 함께봐두넘넘좋을것같은영화네요....^^굿굿~~,10,0,0,2011-03-14 13:12:00,0
3767,miry****,너무 기대한듯 ^^; 평이 과장된 것 같긴 하네요. 이순재씨 연기가 최고인듯! ㅎㅎ,8,0,0,2011-03-14 13:05:00,0
3768,eunj****,아 완전 대박이에요 ㅠㅠㅠ 넘 잘 본것같네요 ㅎ,10,0,0,2011-03-14 12:42:00,0
3769,bada****,아직도 안봤어요? 8000원이 아까워요? 영화표가 두배로 올라도 꼭 봐야될 영화,10,0,0,2011-03-14 12:24:00,0
3770,latt****,처음으로 평점주는영화 정말 최고의 영화 그냥 보세요 말로표현못해요,10,0,0,2011-03-14 12:08:00,0
3771,aksj****,"코믹&감동 정말 건강한 영화, 일생일대의 보석같은 영화, 영화중의 영화 강추",10,0,0,2011-03-14 12:06:00,0
3772,love****,솔직히 평점 너무 과장됐다.,8,0,0,2011-03-14 11:47:00,0
3773,rla9****,완전 강추입니다 . 전 보구 넘 울어서 눈이 안떠졌어요,10,0,0,2011-03-14 11:31:00,0
3774,qkrc****,진짜이건 완벽해요;;영화나 만화나 진짜 너무감동적임..한번쯤봐보세요,10,0,0,2011-03-14 11:28:00,0
3775,nsto****,"""우린 가족이였다. 하지만 지금은 부부다..""란 대사가 너무 찡 했어요~ ㅜ_ㅜ",10,0,0,2011-03-14 10:52:00,0
3776,mtjk****,영화 시작 3/1 지점부터 끝날때까지 울게한 영화....첨이에요.....최고!!,10,0,0,2011-03-14 10:19:00,0
3777,snow****,넘 잼있게 봤어요. 이순재씨 정말 넘 웃겼음 ㅋㅋ 눈물은.. 한방울 ^^;,9,0,0,2011-03-14 10:11:00,0
3778,half****,아정말재밌기도하고 감동적이네요 돈이 아깝지않은영화!!원작그이상의감동이네요,10,0,0,2011-03-14 10:00:00,0
3779,kyoi****,잔잔한 감동이 있는 영화.,9,0,0,2011-03-14 09:45:00,0
3780,hank****,감동의물결~ 적극 추천합니다 꼭! 보세요!,10,0,0,2011-03-14 09:42:00,0
3781,kkkk****,눈물 쓰나미...,9,0,0,2011-03-14 09:37:00,0
3782,vkfk****,그대를 사랑 합니다~... 진짜 슬픈 영화 ㅠㅠ,10,0,0,2011-03-14 09:36:00,0
3783,ryan****,sehwandad // 타인과 자녀에 대한 배려와 배후자에 대한 배려..영화는보긴보았나요?,10,0,0,2011-03-14 09:12:00,0
3784,tjsr****,강풀 원작의 영화중 단연 최고!,10,0,0,2011-03-14 09:06:00,0
3785,gi57****,그냥..최고,10,0,0,2011-03-14 09:05:00,0
3786,rout****,안 봤으면 후회할 뻔...만들어 주셔서 감사합니다.,9,0,0,2011-03-14 08:52:00,0
3787,kozu****,영화가 끝난 후에도 눈물이 멈추지 않을 정도로.... 정말 좋은 영화입니다,10,0,0,2011-03-14 03:20:00,0
3788,jdw0****,정말 너무너무 가슴 따뜻한 영화!!!나이들었다고 가슴설레이지말라는법있나?,10,0,0,2011-03-14 02:56:00,0
3789,sm48****,아 웃다가 울다가 지친다. 너무 좋은 영화임... 아흑.,10,0,0,2011-03-14 02:26:00,0
3790,yj53****,가슴이 먹먹하고...,10,0,0,2011-03-14 01:50:00,0
3791,kore****,영화관에서 처음으로 눈물을 흘렸네요. 원작 이상의 감동을 느낄 수 있습니다.,10,0,0,2011-03-14 01:47:00,0
3792,uroi****,따뜻하고 감동적인 영화에요,10,0,0,2011-03-14 01:44:00,0
3793,ahs8****,"김수미선생님이 웃기지않는 연기를하실줄이야...실망이예요ㅠ(아,감동)",10,0,0,2011-03-14 01:40:00,0
3794,shel****,"만화가 더감동적일지도, 나이드신분들이보면 더 감동먹을 공감가는이야기",10,0,0,2011-03-14 01:37:00,0
3795,blac****,오랫만 감동적인 영화봤어요..졸릴틈도 없이 웃긴장면에..감동까지..무조건 강추..,10,0,0,2011-03-14 01:20:00,0
3796,okon****,너무나도 현실적이라서 더 슬펐던 영화...,10,0,0,2011-03-14 01:17:00,0
3797,thdg****,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 대박이네,10,0,0,2011-03-13 23:41:00,0
3798,kk7j****,웹툰이 약간 더 재밌긴 하지만 영화도 추천. 부모님 보여드리면 좋을 듯,10,0,0,2011-03-13 23:36:00,0
3799,yich****,"그 평점을 쓰기 위해, 그 감동을 다른 이에게 말하고 싶어, 인터넷 접속하게 하는..",10,0,0,2011-03-13 23:34:00,0
3800,kimw****,아진짜 재미와 감동 눈물 ....아 그냥쩜!!,10,0,0,2011-03-13 23:28:00,0
3801,angh****,아빠엄마도 보시라구 표 예매해드렷다. 나이제한없이 한번 쯤 봐야 할 영화같다,10,0,0,2011-03-13 23:24:00,0
3802,yal0****,무조건 강추입니다 정말 영화다운 영화,10,0,0,2011-03-13 23:21:00,0
3803,gjjs****,정말 마음을 울렸어요,10,0,0,2011-03-13 23:06:00,0
3804,suro****,진짜 눈물콧물 다 뺀영화.. 다시 봐도 감동적일거같네요 !! 강추!!,10,0,0,2011-03-13 23:05:00,0
3805,gody****,감동과재미...삶의의미와 부모님 남편 내가족을생각하게만드는영화,10,0,0,2011-03-13 22:38:00,0
3806,dmst****,진짜 이영화 완전 감동적이었어요ㅜㅜ 보는데 끝에서 계속 훌쩍훌쩍ㅋ,10,0,0,2011-03-13 22:34:00,0
3807,rlat****,보는동안 계속 엄마아빠 생각이나요 ㅠㅠ 정말감동적인 영화입니다 꼭! 보세요,10,0,0,2011-03-13 22:32:00,0
3808,suky****,완전 강추 마음이 따뜻해지고 여운도 길게 남는 영화,10,0,0,2011-03-13 22:29:00,0
3809,zjq3****,오늘봣는데 정말감동적이네여ㅠ,10,0,0,2011-03-13 22:18:00,0
3810,akfn****,할머님 할아버님과 함께보고싶은 영화였습니다!! ㅜ ㅜ,10,0,0,2011-03-13 22:06:00,0
3811,kraz****,아름다운 가슴 속 울림이 있는 영화! 내면의 아름다움을 느낀 진정한 사랑얘기♥,10,0,0,2011-03-13 21:37:00,0
3812,jdp1****,"오늘 영화관 가서 보고왔는데,,계속 눈물나고 대사감동에 배우들의 열연 최고임",10,0,0,2011-03-13 21:26:00,0
3813,himo****,감동적인 아름다운 영화. 눈물 펑펑..,10,0,0,2011-03-13 21:24:00,0
3814,gold****,정말감동적이군요,10,0,0,2011-03-13 21:18:00,0
3815,jjun****,"부모님과내사랑을생각하게하는가슴뭉클한,나도그런사랑하고싶다,",10,0,0,2011-03-13 21:17:00,0
3816,tlst****,아진짜 ㅠㅠ 이거 정말 꼭봐야함ㅠㅠ 영화관안에있는 사람들 다울던데 ㅠㅠ,10,0,0,2011-03-13 21:04:00,0
3817,name****,이영화 처음으로 울었다 ㅠ.ㅠ,10,0,0,2011-03-13 21:02:00,0
3818,cssi****,약간 지루한 감이 있지만 그래도 최고입니다. 울 수밖에 없는 영화..,10,0,0,2011-03-13 20:59:00,0
3819,dnxo****,처음 평점남깁니다 기회되면 꼭보세요~,10,0,0,2011-03-13 20:40:00,0
3820,82xl****,진짜최고예요..절대후회안하십니다.,10,0,0,2011-03-13 20:17:00,0
3821,thdd****,그대를 사랑합니다...,10,0,0,2011-03-13 20:07:00,0
3822,oois****,"감동이에요ㅜㅜ이거안보면정말,,,,",10,0,0,2011-03-13 20:04:00,0
3823,ggan****,원작보고봤는데도감동적이네요!추천,10,0,0,2011-03-13 19:38:00,0
3824,gm09****,최고입니다~ 관객들 거의 다 우시면서 나오시고.. 저도 눈물 참느라고ㅠㅠ,10,0,0,2011-03-13 19:22:00,0
3825,magi****,만화에서의 감동을 또다시 느꼈습니다.,10,0,0,2011-03-13 19:18:00,0
3826,hwee****,깊은울림이란 말을 직접 체험했습니다.,10,0,0,2011-03-13 19:08:00,0
3827,llxo****,로그인 귀찮아서 평점 늘 안하는데 이 영화는 꼭 해야겠네요. 재밌고 감동적입니다.,10,0,0,2011-03-13 18:40:00,0
3828,leew****,정말 너무감동적이고 슬픈영화..약간 지루한감이 없지않아있지만~굿!,10,0,0,2011-03-13 18:01:00,0
3829,kart****,관객들 다 울더라..... 말로 하지말고 직접보면 알듯..,10,0,0,2011-03-13 17:59:00,0
3830,pjsp****,삭막한 사회에서  따뜻하고찐한감동이있는영화 눈물이 나도모르게흐르게되는영화!!!,10,0,0,2011-03-13 16:40:00,0
3831,gkeh****,이건 무조건 10점..,10,0,0,2011-03-13 16:39:00,0
3832,ogc5****,진짜ㅠㅠ 무한감동ㅠ눈물안낼려고노력해도계속나와요ㅠ최강.ㅠ,10,0,0,2011-03-13 16:35:00,0
3833,kcc8****,"엄청난 여운,감동, 눈물을 줬던..이런 감동적인 영화를 보게 되서 정말 좋았습니다.",10,0,0,2011-03-13 16:15:00,0
